"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"11-1016","Pizza base, raw",NA,NA,NA,NA,NA,"UK21","RHM, Nutrient analysis of pizzas, 1995; and industry data, 2013","30.1","290","1229","1.37","7.8",NA,NA,NA,NA,NA,NA,"2.5",NA,"86","1.55","18","85","124","400","0.7","0.09",NA,NA,NA,NA,0.41,"0.03",1.7,0.03,NA,NA,"0.0",NA,NA,"0",NA,NA,NA
"11-936","Pizza, cheese and tomato, retail",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013","38.1","272","1148","1.95","12.2",NA,"4.12","3.67","1.39",NA,NA,"2.9",NA,"217","1.09","24","179","223","397","1.3","0.10",NA,"17","4",NA,0.15,"0.15",1,0,NA,NA,"0.4","0.20","4.1","2","0","1.68",NA
"11-1012","Pizza, chicken topped, retail",NA,NA,NA,NA,NA,"UK21","RHM, Nutrient analysis of pizzas, 1995; and industry data, 2013","50.8","246","1036","2.15","13.4",NA,NA,NA,NA,NA,NA,"2.7",NA,"217","1.30","27","190","270","380","1.6","0.12",NA,NA,NA,NA,0.28,"0.14",2.9,0.07,NA,NA,"0.4",NA,NA,"3",NA,NA,NA
"11-1011","Pizza, fish topped, takeaway",NA,NA,NA,NA,NA,"UK21","RHM, Nutrient analysis of pizzas, 1995; and industry data, 2013; fatty acids from FA supplement 11-430","50.1","226","952","2.13","13.3",NA,"3.24","2.47","1.32",NA,NA,NA,NA,"173","1.20","24","170","179","400","1.3","0.10",NA,"59","10",NA,0.15,"0.10",2.3,0.05,NA,NA,"1.1","0.30","3.0","2",NA,NA,NA
"11-1013","Pizza, ham and pineapple, retail",NA,NA,NA,NA,NA,"UK21","RHM, Nutrient analysis of pizzas, 1995; and industry data, 2013","43.3","260","1098","2.16","13.5",NA,NA,NA,NA,NA,NA,"2.5",NA,"221","1.30","23","210","226","400","1.5","0.10",NA,NA,NA,NA,0.28,"0.16",2.3,0.05,NA,NA,"0.5",NA,NA,"0",NA,NA,NA
"11-1015","Pizza, meat topped, retail and takeaway",NA,NA,NA,NA,NA,"UK21","RHM, Nutrient analysis of pizzas, 1995; and industry data, 2013. Fatty acids calculated on fat proportion basis from FA supplement (1998) 11-432","44.9","255","1071","2.11","13.2",NA,"3.95","3.70","1.54",NA,NA,"2.0",NA,"203","1.20","23","190","196","440","1.6","0.10",NA,NA,"7",NA,0.23,"0.13",1.9,0.05,NA,NA,"0.8","3.20","4.0","0",NA,"0.93",NA
"15-255","Pizza, tomato, homemade",NA,NA,NA,NA,NA,"UK21","As Vegetable Dishes Supplement 1992","60.8","193","808","0.57","3.3",NA,"1.50","7.10","1.40",NA,NA,NA,NA,"41","1.00","14","57","230","340","0.3","0.09",NA,"4","1",NA,0.11,"0.04",1,0.11,NA,NA,"0.0","0.23","2.7","5","0.0","1.35",NA
"11-1014","Pizza, vegetarian, retail and takeaway",NA,NA,NA,NA,NA,"UK21","RHM, Nutrient analysis of pizzas, 1995; and industry data, 2013","51.1","216","913","1.72","10.8",NA,NA,NA,NA,NA,NA,"3.1",NA,"196","1.17","22","160","192","330","1.3","0.11",NA,"34",NA,NA,0.23,"0.11",1.4,0.05,NA,NA,"0",NA,NA,"4",NA,"1.52",NA
"16-434","Plaice, flesh only, baked",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","74.6","99","419","3.40","21.3",NA,"0.28","0.33","0.33",NA,NA,"0.0",NA,"22","0.13","27","203","293","191","0.6","0.01",NA,"40","45",NA,0.3,"0.15",2.5,0.27,NA,NA,"1.5","0.80","41.6","0","0","0.74",NA
"16-381","Plaice, flesh only, raw",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","80.4","76","323","2.62","16.4",NA,"0.22","0.26","0.25",NA,NA,"0.0",NA,"17","0.10","21","157","226","147","0.5","0.01",NA,"31","35",NA,0.33,"0.14",2.5,0.23,NA,NA,"1.3","0.77","35.7","0","0","0.57",NA
"16-435","Plaice, flesh only, steamed",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","76.7","91","383","3.12","19.5",NA,"0.26","0.30","0.30",NA,NA,"0.0",NA,"21","0.12","25","187","269","175","0.5","0.01",NA,"37","41",NA,0.35,"0.17",2.6,0.27,NA,NA,"1.5","0.74","38.4","0","0","0.68",NA
"16-480","Plaice, flesh only, steamed, fillets weighed with bones and skin",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","56.7","68","287","2.32","14.5",NA,"0.19","0.23","0.22",NA,NA,"0.0",NA,"15","0.09","18","139","200","130","0.4","0.01",NA,"27","31",NA,0.26,"0.12",2,0.2,NA,NA,"1.1","0.54","28.4","0","0","0.50",NA
"16-498","Plaice, in batter, fried in blended oil",NA,NA,NA,NA,NA,"UK21","Reviewed 2014. Fish and Fish Products Supplement, 1993;  with estimates from 19-368 and 16-403","52.4","257","1072","2.43","15.2",NA,"1.80","6.10","8.20",NA,NA,NA,NA,"73","0.50","20","170","210","210","0.7","0.06",NA,"16","30",NA,0.19,"0.32",1.8,0.12,NA,NA,NA,"0.82","30.0","0","0","1.48",NA
"16-499","Plaice, in batter, fried in retail blend oil",NA,NA,NA,NA,NA,"UK21","Reviewed 2014. Fish and Fish Products Supplement, 1993; with estimates from 19-368 and 16-403","52.4","257","1072","2.43","15.2",NA,"8.66","6.11","1.00",NA,NA,"0.5",NA,"73","0.50","20","170","210","210","0.7","0.06",NA,"16","30",NA,0.19,"0.32",1.8,0.12,NA,NA,NA,"0.82","30.0","0","0","1.48",NA
"16-500","Plaice, in batter, fried in sunflower oil",NA,NA,NA,NA,NA,"UK21","Reviewed 2014. Fish and Fish Products Supplement, 1993; with estimates from 19-368 and 16-403","52.4","257","1072","2.43","15.2",NA,"8.66","6.11","0.39",NA,NA,"0.5",NA,"73","0.50","20","170","210","210","0.7","0.06",NA,"16","30",NA,0.19,"0.32",1.8,0.12,NA,NA,NA,"0.82","30.0","0","0",NA,NA
"16-403","Plaice, in breadcrumbs, baked",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","52.8","243","1018","2.30","14.4",NA,"1.23","5.64","3.95",NA,NA,"1.5",NA,"61","0.77","22","126","178","275","0.6","0.05",NA,"16","30",NA,0.32,"0.14",2.3,0.09,NA,NA,"1.6","0.43","35.0","0","0","3.32",NA
"13-324","Plantain, boiled in unsalted water, flesh only",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Vegetables, Herbs and Spices Supplement, 1991; and literature sources. Vitamin K1 from Bolton-Smith et al Br.J.Nutr. 83, 2000","68.5","112","477","0.13","0.8",NA,"0.10","0","0.10",NA,NA,NA,NA,"5","0.50","33","31","400","4","0.2","0.08",NA,NA,"2",NA,0.03,"0.04",0.5,0.24,NA,NA,"0.0","0.25",NA,"9","0.0","0.20",NA
"13-323","Plantain, green flesh, raw",NA,NA,NA,NA,NA,"UK21","As Vegetables, Herbs and Spices Supplement (1991) 13-323","67.5","117","500","0.18","1.1",NA,"0.10","0","0.10",NA,NA,NA,NA,"9","0.50","37","36","500","4","0.1","0.08",NA,NA,"2",NA,0.1,"0.05",0.7,0.3,NA,NA,"0.0","0.26",NA,"15","0.0","0.20",NA
"13-569","Plantain, ripe, fried in rapeseed oil",NA,NA,NA,NA,NA,"UK21","Vegetables, Herbs and Spices Supplement, 1991. Vitamin K1 from Bolton-Smith et al Br.J.Nutr. 83, 2000.","34.7","267","1126","0.24","1.5",NA,"0.69","5.34","2.74",NA,NA,NA,NA,"6","0.80","54","66","610","3","0.4","0.20",NA,NA,"3",NA,0.11,"0.02",0.6,1,NA,NA,"0.0","0.73",NA,"12","0.0",NA,NA
"14-316","Plums, average, flesh and skin, stewed with sugar, weighed with stones",NA,NA,NA,NA,NA,"UK21","LGC, Nutritional composition of fresh fruit, 1985-1986","72.7","67","284","0.08","0.5",NA,"0","0","0",NA,NA,NA,NA,"11","0.34","7","18","191","2","0.1","0.09",NA,"0","0",NA,0.03,"0.02",0.7,0.03,NA,NA,"0.0","0.09","0","3","0.0","0.48",NA
"14-315","Plums, average, flesh and skin, stewed without sugar",NA,NA,NA,NA,NA,"UK21","LGC, Nutritional composition of fresh fruit, 1985-1986","86.6","30","129","0.08","0.5",NA,"0","0","0",NA,NA,NA,NA,"11","0.33","7","19","200","2","0.1","0.08",NA,"0","0",NA,0.03,"0.02",0.7,0.03,NA,NA,"0.0","0.09","0","3","0.0","0.51",NA
"14-317","Plums, average, flesh and skin, stewed without sugar, weighed with stones",NA,NA,NA,NA,NA,"UK21","LGC, Nutritional composition of fresh fruit, 1985-1986","82.3","29","123","0.08","0.5",NA,"0","0","0",NA,NA,NA,NA,"10","0.31","7","18","190","2","0.1","0.08",NA,"0","0",NA,0.03,"0.02",0.7,0.03,NA,NA,"0.0","0.09","0","3","0.0","0.48",NA
"14-314","Plums, average, stewed with sugar, flesh and skin",NA,NA,NA,NA,NA,"UK21","LGC, Nutritional composition of fresh fruit, 1985-1986","76.5","70","299","0.08","0.5",NA,"0","0","0",NA,NA,NA,NA,"12","0.36","7","19","201","2","0.1","0.10",NA,"0","0",NA,0.03,"0.02",0.7,0.03,NA,NA,"0.0","0.09","0","3","0.0","0.51",NA
"14-372","Plums, dessert, flesh and skin, raw",NA,NA,NA,NA,NA,"UK21","PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017","87.1","41","177","0.1","0.6",NA,"0.02","0.12","0.04",NA,NA,"1.3",NA,"6.55","0.12","6.91","17.399999999999999","187","0","0.06","0.06",NA,"0","0",NA,0.03,"0.01",0.9,0.02,NA,NA,"0","0.2","0","1.4","0","0.27",NA
"14-374","Plums, dessert, flesh and skin, raw, weighed with stones",NA,NA,NA,NA,NA,"UK21","PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017","84.5","40","170","0.1","0.6",NA,"0.02","0.12","0.04",NA,NA,"1.3",NA,"6","0.12","7","17","181","0","0.06","0.06",NA,"0","0",NA,0.03,"0.01",0.9,0.02,NA,NA,"0","0.19","0","1","0","0.26",NA
"14-220","Plums, Victoria, flesh and skin, raw",NA,NA,NA,NA,NA,"UK21","LGC, Nutritional composition of fresh fruit, 1985-1986","86.0","39","168","0.09","0.6",NA,"0","0","0",NA,NA,NA,NA,"11","0.40","7","16","190","2","0","0.10",NA,"0","0",NA,0.05,"0.03",0.5,0.05,NA,NA,"0.0","0.15","0","6","0.0","0.61",NA
"14-221","Plums, Victoria, flesh and skin, raw, weighed with stones",NA,NA,NA,NA,NA,"UK21","LGC, Nutritional composition of fresh fruit, 1985-1986","80.8","37","156","0.08","0.5",NA,"0","0","0",NA,NA,NA,NA,"10","0.40","7","15","180","2","0","0.09",NA,"0","0",NA,0.05,"0.03",0.5,0.05,NA,NA,"0.0","0.14","0","6","0.0","0.57",NA
"14-222","Plums, Victoria, stewed without sugar",NA,NA,NA,NA,NA,"UK21","LGC, Nutritional composition of fresh fruit, 1985-1986","87.2","34","145","0.08","0.5",NA,"0","0","0",NA,NA,NA,NA,"10","0.30","6","14","170","2","0","0.09",NA,"0","0",NA,0.03,"0.02",0.3,0.03,NA,NA,"0.0","0.10","0","4","0.0","0.53",NA
"14-223","Plums, Victoria, stewed without sugar, weighed with stones",NA,NA,NA,NA,NA,"UK21","LGC, Nutritional composition of fresh fruit, 1985-1986","82.8","33","139","0.08","0.5",NA,"0","0","0",NA,NA,NA,NA,"9","0.30","6","13","160","2","0","0.09",NA,"0","0",NA,0.03,"0.02",0.3,0.03,NA,NA,"0.0","0.10","0","4","0.0","0.50",NA
"14-224","Plums, yellow, flesh and skin, raw",NA,NA,NA,NA,NA,"UK21","Cashel et al. (1989) Compositon of Foods, Australia. Volume 1","89.0","25","107","0.08","0.5",NA,"0","0","0",NA,NA,NA,NA,"7","0.20","5","23","190","1","0.1","0.10",NA,"0","0",NA,0.03,"0.05",0.6,0.05,NA,NA,"0.0","0.15","0","5","0.0","0.61",NA
"14-225","Plums, yellow, flesh and skin, raw, weighed with stones",NA,NA,NA,NA,NA,"UK21","Fruit and Nuts Supplement, 1992","85.4","24","103","0.08","0.5",NA,"0","0","0",NA,NA,NA,NA,"7","0.20","5","22","180","1","0.1","0.10",NA,"0","0",NA,0.03,"0.05",0.6,0.05,NA,NA,"0.0","0.14","0","5","0.0","0.59",NA
"11-905","Polenta, hydrated, raw",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of flours and grains, 2005","77.1","68","290","0.30","1.9",NA,"0.05","0.06","0.19",NA,NA,"1.7",NA,"6","0.13","7","20","27","541","0.1","0",NA,"0","0",NA,0.05,"0",0.3,0.02,NA,NA,"0.0","0.12","0.5","0","0.0","0",NA
"16-436","Pollock, Alaskan, flesh only, baked",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","72.0","124","523","4.51","28.2",NA,"0.24","0.29","0.27",NA,NA,"0.0",NA,"21","0.31","51","207","371","117","0.7","0.05",NA,"97","46",NA,0.04,"0.12",3.6,0.06,NA,NA,"3.6","0.30","2.0","0","0","1.03",NA
"16-378","Pollock, Alaskan, flesh only, raw",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","83.7","72","305","2.62","16.4",NA,"0.14","0.17","0.16",NA,NA,"0.0",NA,"12","0.18","30","120","216","68","0.4","0.03",NA,"56","27",NA,0.03,"0.09",2.6,0.04,NA,NA,"2.3","0.22","1.3","0","0","0.60",NA
"16-437","Pollock, Alaskan, flesh only, steamed",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fish and fish products, 2013","72.8","120","508","4.38","27.4",NA,"0.23","0.29","0.26",NA,NA,"0.0",NA,"20","0.30","49","201","360","114","0.6","0.05",NA,"94","44",NA,0.05,"0.15",3.9,0.07,NA,NA,"3.9","0.29","2.0","0","0","1.00",NA
"14-341","Pomegranate juice drink",NA,NA,NA,NA,NA,"UK21","MW1, 1940; and industry data, 2013","85.4","44","189","0.03","0.2",NA,"0","0","0",NA,NA,"0",NA,"3","0.20","3","8","200","1",NA,"0.07",NA,NA,NA,NA,0.02,"0.03",0.2,0.31,NA,NA,"0.0","0.57",NA,"30","0.0",NA,NA
"14-226","Pomegranate, flesh and pips",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. Fruit and Nuts Supplement, 1992","80.0","51","218","0.21","1.3",NA,"0","0.10","0.10",NA,NA,NA,NA,"12","0.70","11","29","240","2","0.4","0.17",NA,NA,NA,NA,0.05,"0.04",0.3,0.31,NA,NA,"0.0","0.57",NA,"13","0.0",NA,NA
"14-227","Pomegranate, flesh and pips, weighed with skin",NA,NA,NA,NA,NA,"UK21","Fruit and Nuts Supplement, 1992","52.0","33","142","0.14","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"8","0.50","7","19","160","1","0.3","0.11",NA,NA,NA,NA,0.03,"0.03",0.2,0.2,NA,NA,"0.0","0.37",NA,"8","0.0",NA,NA
"14-228","Pomelo, flesh only",NA,NA,NA,NA,NA,"UK21","Fruit and Nuts Supplement, 1992","90.2","30","126","0.10","0.6",NA,"0","0.10","0.10",NA,NA,NA,NA,"27","0.30","6","20","230","1","0.1","0.05",NA,NA,NA,NA,0.05,"0.03",0.2,0.04,NA,NA,"0.0","0.28","1.0","45","0.0","0.09",NA
"14-229","Pomelo, flesh only, weighed with peel and pips",NA,NA,NA,NA,NA,"UK21","Fruit and Nuts Supplement, 1992","55.0","18","76","0.06","0.4",NA,NA,NA,NA,NA,NA,NA,NA,"16","0.20","4","12","140","1","0.1","0.03",NA,NA,NA,NA,0.03,"0.02",0.1,0.02,NA,NA,"0.0","0.17","0.6","27","0.0","0.05",NA
"16-124","Pomfret, black, raw",NA,NA,NA,NA,NA,"UK21","Gopalan et al (1980) Nutritive value of Indian foods, and Wu Leung et al (1972) Food composition table for use in East Asia","77.5","99","416","3.00","18.8",NA,"0.70","0.30","0.80",NA,NA,NA,NA,"32","1.90",NA,"250","430","110",NA,NA,NA,NA,NA,NA,0.02,"0.09",2.1,NA,NA,NA,NA,NA,NA,"0","0",NA,NA
"16-125","Pomfret, white, raw",NA,NA,NA,NA,NA,"UK21","Fish and Fish Products Supplement, 1993","74.9","92","389","2.93","18.3",NA,"0.60","0.40","0.40",NA,NA,NA,NA,"72","0.90",NA,"300","320","94","1.3","0.05",NA,NA,NA,NA,0.16,"0.19",3.7,0.45,NA,NA,"2.0",NA,NA,"0","0",NA,NA
"17-691","Popcorn, candied",NA,NA,NA,NA,NA,"UK21","Industry data, 2013","4.2","469","1969","1.10","6.9",NA,NA,NA,NA,NA,NA,"9.5",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"17-692","Popcorn, salted, retail",NA,NA,NA,NA,NA,"UK21","Industry data, 2013","4.3","470","1971","1.44","9.0",NA,NA,NA,NA,NA,NA,"9.3",NA,NA,NA,NA,NA,NA,"730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"13-849","Poppy seeds",NA,NA,NA,NA,NA,"UK21","As Vegetables, Herbs and Spices Supplement, 1991 (13-849) with fats and fatty acids from Fatty Acid Supplement, 1998 (14-866)","6.0",NA,NA,"3.29","20.6",NA,"6.80","10.58","27.65",NA,NA,NA,NA,"1580","11.10","330","840","700","21","8.5","1.63",NA,NA,NA,NA,0.85,"0.17",1,0.44,NA,NA,"0.0",NA,NA,"0","0.0","2.72",NA
"19-665","Pork chops in mustard and cream, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2020","60.49","263","1090","2.48","15.5",NA,"7.61","7.92","2.64",NA,NA,"0.2",NA,"29","0.56999999999999995","23","150","296","200","1","0.05",NA,NA,NA,NA,0.31,"0.1",4.5,0.17,NA,NA,"0.3","0.47","2.9","0","0.6","0.56999999999999995",NA
"19-666","Pork chops in mustard and cream, homemade, weighed with bone",NA,NA,NA,NA,NA,"UK21","Updated 2020","53.3","230","954","2.17","13.6",NA,"6.66","6.94","2.31",NA,NA,"0.1",NA,"25","0.5","21","132","259","175","0.85","0.04",NA,NA,NA,NA,0.27,"0.08",3.9,0.15,NA,NA,"0.3","0.41","2.5","0","0.6","0.5",NA
"19-467","Pork pie, individual",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013","32.1","370","1542","1.58","9.9",NA,"10.12","10.96","3.59",NA,NA,"2.9",NA,"53","2.89","7","23","153","542","0.5","0.04",NA,"2","1",NA,0.08,"0.11",1.7,0.18,NA,NA,"0.2","0.24","0.7","4","0","2.11",NA
"17-132","Pork scratchings",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. LGC, Survey of the nutritional composition of savoury snacks and nuts, 1993; fatty acids from Fatty Acid Supplement, 1998","2.1","606","2520","7.66","47.9",NA,"16.58","23.93","3.69",NA,NA,NA,NA,"32","2.40","18","180","300","1320","1.6","0.20",NA,NA,NA,NA,0.56,"0.20",4.2,0.05,NA,NA,NA,NA,NA,"0","0",NA,NA
"18-555","Pork, belly joint, roasted, lean and fat",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of pork, 1992-1993","55.8","293","1219","4.02","25.1",NA,"7.43","8.4700000000000006","3.96",NA,NA,"0",NA,"9","0.70","20","190","310","90","2.5","0.06",NA,NA,"15",NA,0.47,"0.19",8.4,0.3,NA,NA,"0.5","1.42","4.0","0","1","0.31",NA
"18-556","Pork, belly joint/slices, grilled, lean and fat",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. LGC, Nutrient analysis of retail cuts of pork, 1992-1993","48.6","320","1332","4.38","27.4",NA,"8.23","9.48","4.0199999999999996",NA,NA,"0.0",NA,"20","0.90","23","220","350","97","2.9","0.12",NA,NA,"17",NA,0.6,"0.18",7,0.38,NA,NA,"0.5","1.77","4.0","0","1.1000000000000001","0.31",NA
"18-557","Pork, belly joint/slices, raw, lean and fat",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of pork, 1992-1993","61.7","258","1072","3.06","19.1",NA,"7.25","8.35","3.17",NA,NA,"0",NA,"6","0.60","17","160","290","69","1.7","0.08",NA,NA,"12",NA,0.43,"0.22",5,0.39,NA,NA,"0.5","1.31","1.0","0","0.8","0.22",NA
"18-558","Pork, belly joint/slices, raw, lean and fat, weighed with bone",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of pork, 1992-1993","56.8","238","987","2.81","17.6",NA,"6.67","7.68","2.92",NA,NA,"0",NA,"6","0.60","16","150","270","75","1.6","0.07",NA,NA,"11",NA,0.4,"0.20",4.6,0.36,NA,NA,"0.5","1.21","1.0","0","0.7","0.2",NA
"18-216","Pork, crackling, cooked",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of retail cuts of pork, 1992-1993","16.9","550","2280","5.79","36.2",NA,"15.30","19.60","7.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"18-527","Pork, diced, casseroled, lean",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","58.7","195","821","5.88","36.799999999999997",NA,"1.75","2.31","0.65",NA,NA,"0",NA,"8","1.02","41","326","599","89","2.9","0.03",NA,"0","35",NA,0.59,"0.11",13.5,0.43,NA,NA,"0.6","1.0900000000000001","6.2","0","1","0.38",NA
"18-528","Pork, diced, casseroled, lean and fat",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","58.2","203","854","5.81","36.299999999999997",NA,"2.14","2.81","0.79",NA,NA,"0",NA,"8","1","40","321","590","88","2.9","0.03",NA,"0","35",NA,0.58,"0.11",13.3,0.42,NA,NA,"0.6","1.07","6.1","0","1","0.38",NA
"18-540","Pork, diced, kebabs, grilled, lean",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","57.4","200","845","6.07","37.9",NA,"1.8","2.38","0.67",NA,NA,"0",NA,"8","1.05","43","336","618","92","3","0.03",NA,"0","36",NA,0.6,"0.12",13.9,0.45,NA,NA,"0.7","1.1299999999999999","6.3","0","1","0.39",NA
"18-541","Pork, diced, kebabs, grilled, lean and fat",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","56.9","208","877","5.99","37.4",NA,"2.19","2.88","0.81",NA,NA,"0",NA,"8","1.03","42","331","608","91","3","0.03",NA,"0","36",NA,0.59,"0.12",13.7,0.44,NA,NA,"0.7","1.1100000000000001","6.2","0","1","0.39",NA
"18-529","Pork, diced, raw, lean",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","74","122","515","3.7","23.1",NA,"1.1000000000000001","1.45","0.41",NA,NA,"0",NA,"5","0.64","26","205","377","56","1.8","0.02",NA,"0","22",NA,0.46,"0.09",10.6,0.34,NA,NA,"0.5","0.86","4.3","0","0.6","0.3",NA
"18-530","Pork, diced, raw, lean and fat",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","73.2","132","554","3.65","22.8",NA,"1.54","2.0099999999999998","0.56000000000000005",NA,NA,"0",NA,"5","0.63","26","202","372","55","1.8","0.02",NA,"0","22",NA,0.45,"0.09",10.4,0.34,NA,NA,"0.5","0.85","4.3","0","0.6","0.3",NA
"18-559","Pork, fat, average, cooked",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. LGC, Nutrient analysis of retail cuts of pork, 1992-1993; vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","33.1","515","2125","2.27","14.2",NA,"17.90","21.50","8.90",NA,NA,"0.0",NA,"10","0.60","14","140","240","69","0.9","0.05",NA,NA,"9",NA,0.37,"0.16",3.8,0.16,NA,NA,"0","0.86","8.0","0","2.1","0.31",NA
"18-600","Pork, fat, average, raw","21521.01","pork lard","Animal Products","fats, animals, raw and products","l","UK21","Reviewed 2013. LGC, Nutrient analysis of retail cuts of pork, 1992-1993; vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","33.6","548","2259","1.62","10.1",NA,"20.40","23.70","9.50",NA,NA,"0.0",NA,"9","0.40","9","91","160","47","0.6","0.04",NA,NA,"7",NA,0.2,"0.13",2.1,0.11,NA,NA,"0.5","0.61","5.0","0","1.3","0.38",NA
"18-531","Pork, fillet medallions, grilled lean",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","59.7","152","646","5.8","36.299999999999997",NA,"0.25","0.25","0.17",NA,NA,"0",NA,"10","1.57","45","358","668","67","2.7","0.08",NA,"0","29",NA,1.37,"0.45",14.2,0.51,NA,NA,"0.8","1.91","7.6","0","0.2","0.46",NA
"18-532","Pork, fillet medallions, grilled, lean and fat",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","59","161","680","5.74","35.9",NA,"0.67","0.73","0.33",NA,NA,"0",NA,"10","1.54","44","353","658","66","2.7","0.08",NA,"0","29",NA,1.35,"0.44",14,0.5,NA,NA,"0.8","1.88","7.5","0","0.3","0.46",NA
"18-510","Pork, fillet medallions, raw, lean",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","74.599999999999994","96","406","3.65","22.8",NA,"0.16","0.16","0.11",NA,NA,"0",NA,"6","0.99","28","225","420","42","1.7","0.05",NA,"0","18",NA,0.86,"0.28000000000000003",8.9,0.32,NA,NA,"0.5","1.2","4.8","0","0.1","0.28999999999999998",NA
"18-511","Pork, fillet medallions, raw, lean and fat",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","73.7","106","450","3.61","22.6",NA,"0.65","0.71","0.3",NA,NA,"0",NA,"6","0.97","28","222","414","42","1.7","0.08",NA,"0","18",NA,0.85,"0.27",8.8,0.32,NA,NA,"0.5","1.18","4.8","0","0.1","0.28999999999999998",NA
"18-533","Pork, fillet strips, stir-fried in rapeseed oil, lean",NA,NA,NA,NA,NA,"UK21","QIB, Report on nutrient analysis of key cuts of pork, 2020","60.2","168","709","5.73","35.799999999999997",NA,"0.38","1.38","0.73",NA,NA,"0",NA,"9","1.56","44","353","659","66","2.7","0.08",NA,"0","28",NA,1.08,"0.35",11.2,0.4,NA,NA,"0.6","1.51","6.8","0","0.8","0.79",NA
